run,repetition,Module,nbDataPacketsForwarded
RandomWaypointMobility-11-20211009-00:07:44-11060,11,TARPNetwork.node[52].generic.np,2044
RandomWaypointMobility-11-20211009-00:07:44-11060,11,TARPNetwork.node[53].generic.np,2009
RandomWaypointMobility-11-20211009-00:07:44-11060,11,TARPNetwork.node[54].generic.np,2029
RandomWaypointMobility-11-20211009-00:07:44-11060,11,TARPNetwork.node[55].generic.np,1909
RandomWaypointMobility-11-20211009-00:07:44-11060,11,TARPNetwork.node[56].generic.np,2077
RandomWaypointMobility-11-20211009-00:07:44-11060,11,TARPNetwork.node[57].generic.np,2063
RandomWaypointMobility-11-20211009-00:07:44-11060,11,TARPNetwork.node[58].generic.np,2062
RandomWaypointMobility-11-20211009-00:07:44-11060,11,TARPNetwork.node[59].generic.np,1969
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[0].generic.np,2160
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[1].generic.np,2091
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[2].generic.np,2021
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[3].generic.np,2084
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[4].generic.np,2116
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[5].generic.np,2114
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[6].generic.np,2013
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[7].generic.np,2155
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[8].generic.np,2080
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[9].generic.np,2075
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[10].generic.np,1998
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[11].generic.np,2015
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[12].generic.np,2114
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[13].generic.np,2067
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[14].generic.np,2089
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[15].generic.np,2127
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[16].generic.np,2153
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[18].generic.np,2017
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[19].generic.np,2151
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[20].generic.np,2133
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[21].generic.np,2022
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[23].generic.np,2127
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[24].generic.np,2070
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[25].generic.np,2124
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[26].generic.np,1969
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[27].generic.np,2104
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[28].generic.np,1866
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[29].generic.np,2160
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[30].generic.np,2110
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[31].generic.np,2120
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[32].generic.np,1998
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[33].generic.np,2077
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[34].generic.np,2127
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[35].generic.np,2156
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[36].generic.np,2143
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[37].generic.np,2124
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[38].generic.np,2006
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[39].generic.np,2149
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[40].generic.np,2074
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[41].generic.np,2056
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[42].generic.np,2136
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[43].generic.np,2070
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[44].generic.np,2118
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[45].generic.np,2071
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[46].generic.np,2131
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[47].generic.np,2070
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[48].generic.np,2076
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[49].generic.np,2161
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[50].generic.np,2060
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[51].generic.np,2032
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[52].generic.np,2122
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[53].generic.np,2109
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[54].generic.np,2112
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[55].generic.np,2080
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[56].generic.np,2100
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[57].generic.np,2125
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[58].generic.np,2092
RandomWaypointMobility-6-20211009-00:03:55-16112,6,TARPNetwork.node[59].generic.np,2139
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[0].generic.np,2026
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[1].generic.np,2029
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[2].generic.np,2041
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[3].generic.np,2079
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[4].generic.np,1932
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[5].generic.np,1982
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[6].generic.np,2050
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[7].generic.np,1942
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[8].generic.np,2053
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[9].generic.np,1846
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[10].generic.np,2065
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[11].generic.np,2074
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[12].generic.np,2106
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[13].generic.np,1788
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[14].generic.np,1840
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[15].generic.np,2075
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[16].generic.np,2095
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[18].generic.np,1910
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[19].generic.np,2093
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[20].generic.np,2133
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[21].generic.np,1962
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[23].generic.np,2013
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[24].generic.np,2104
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[25].generic.np,2037
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[26].generic.np,2067
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[27].generic.np,2088
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[28].generic.np,2081
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[29].generic.np,2073
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[30].generic.np,2048
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[31].generic.np,2057
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[32].generic.np,2020
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[33].generic.np,2034
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[34].generic.np,2097
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[35].generic.np,2083
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[36].generic.np,1933
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[37].generic.np,2057
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[38].generic.np,2038
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[39].generic.np,1941
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[40].generic.np,2069
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[41].generic.np,2089
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[42].generic.np,2103
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[43].generic.np,2085
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[44].generic.np,2030
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[45].generic.np,2011
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[46].generic.np,2083
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[47].generic.np,2061
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[48].generic.np,2102
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[49].generic.np,2078
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[50].generic.np,2086
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[51].generic.np,2099
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[52].generic.np,2064
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[53].generic.np,2099
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[54].generic.np,2067
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[55].generic.np,2081
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[56].generic.np,2024
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[57].generic.np,2043
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[58].generic.np,2026
RandomWaypointMobility-3-20211009-00:03:55-21576,3,TARPNetwork.node[59].generic.np,2014
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[0].generic.np,1838
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[1].generic.np,2057
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[2].generic.np,2068
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[3].generic.np,2018
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[4].generic.np,1967
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[5].generic.np,2043
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[6].generic.np,2061
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[7].generic.np,2055
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[8].generic.np,2078
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[9].generic.np,1956
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[10].generic.np,1999
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[11].generic.np,2065
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[12].generic.np,2053
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[13].generic.np,2036
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[14].generic.np,1793
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[15].generic.np,2042
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[16].generic.np,2038
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[18].generic.np,1925
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[19].generic.np,2038
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[20].generic.np,2002
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[21].generic.np,2063
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[23].generic.np,2064
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[24].generic.np,1964
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[25].generic.np,2008
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[26].generic.np,2016
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[27].generic.np,1952
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[28].generic.np,2008
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[29].generic.np,2029
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[30].generic.np,1908
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[31].generic.np,1867
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[32].generic.np,2078
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[33].generic.np,2027
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[34].generic.np,2071
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[35].generic.np,1821
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[36].generic.np,1980
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[37].generic.np,2055
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[38].generic.np,2067
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[39].generic.np,1948
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[40].generic.np,2069
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[41].generic.np,1969
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[42].generic.np,1958
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[43].generic.np,2051
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[44].generic.np,1946
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[45].generic.np,1970
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[46].generic.np,2002
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[47].generic.np,1876
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[48].generic.np,2065
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[49].generic.np,1937
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[50].generic.np,2008
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[51].generic.np,2058
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[52].generic.np,1938
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[53].generic.np,1826
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[54].generic.np,2048
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[55].generic.np,2048
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[56].generic.np,2068
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[57].generic.np,1892
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[58].generic.np,1875
RandomWaypointMobility-7-20211009-00:05:53-16112,7,TARPNetwork.node[59].generic.np,2046
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[0].generic.np,1973
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[1].generic.np,2029
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[2].generic.np,1976
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[3].generic.np,2061
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[4].generic.np,1860
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[5].generic.np,1957
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[6].generic.np,2025
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[7].generic.np,1996
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[8].generic.np,2040
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[9].generic.np,2057
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[10].generic.np,2048
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[11].generic.np,1930
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[12].generic.np,2036
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[13].generic.np,2008
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[14].generic.np,1884
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[15].generic.np,1753
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[16].generic.np,2067
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[18].generic.np,2054
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[19].generic.np,2005
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[20].generic.np,2004
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[21].generic.np,2036
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[23].generic.np,1998
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[24].generic.np,2043
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[25].generic.np,1929
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[26].generic.np,2042
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[27].generic.np,1841
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[28].generic.np,2056
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[29].generic.np,2049
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[30].generic.np,2040
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[31].generic.np,2011
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[32].generic.np,2055
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[33].generic.np,1835
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[34].generic.np,2040
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[35].generic.np,1985
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[36].generic.np,2062
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[37].generic.np,1908
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[38].generic.np,2065
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[39].generic.np,1796
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[40].generic.np,2048
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[41].generic.np,1909
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[42].generic.np,1956
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[43].generic.np,2046
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[44].generic.np,1994
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[45].generic.np,2064
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[46].generic.np,2043
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[47].generic.np,1833
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[48].generic.np,2004
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[49].generic.np,2008
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[50].generic.np,2010
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[51].generic.np,1928
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[52].generic.np,2024
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[53].generic.np,2035
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[54].generic.np,2041
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[55].generic.np,2062
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[56].generic.np,2057
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[57].generic.np,2045
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[58].generic.np,2013
RandomWaypointMobility-12-20211009-00:03:55-24964,12,TARPNetwork.node[59].generic.np,2051
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[0].generic.np,1776
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[1].generic.np,2082
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[2].generic.np,2080
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[3].generic.np,2076
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[4].generic.np,2082
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[5].generic.np,1971
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[6].generic.np,2080
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[7].generic.np,1918
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[8].generic.np,2040
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[9].generic.np,2041
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[10].generic.np,2027
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[11].generic.np,2027
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[12].generic.np,2020
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[13].generic.np,1989
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[14].generic.np,2075
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[15].generic.np,1919
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[16].generic.np,2064
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[18].generic.np,2025
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[19].generic.np,2064
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[20].generic.np,1997
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[21].generic.np,2069
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[23].generic.np,1878
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[24].generic.np,2071
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[25].generic.np,2078
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[26].generic.np,2077
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[27].generic.np,2061
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[28].generic.np,1929
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[29].generic.np,2039
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[30].generic.np,2067
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[31].generic.np,1703
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[32].generic.np,2047
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[33].generic.np,2078
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[34].generic.np,2046
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[35].generic.np,2082
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[36].generic.np,2079
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[37].generic.np,2081
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[38].generic.np,2021
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[39].generic.np,1831
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[40].generic.np,2020
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[41].generic.np,2081
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[42].generic.np,2053
RandomWaypointMobility-0-20211009-00:03:55-316,0,TARPNetwork.node[43].generic.np,2000
