run,PauseTime,repetition,Module,nbDataPacketsForwarded
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[38].generic.np,453
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[39].generic.np,575
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[40].generic.np,504
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[41].generic.np,684
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[42].generic.np,476
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[24].generic.np,608
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[23].generic.np,513
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[22].generic.np,0
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[21].generic.np,681
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[20].generic.np,688
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[19].generic.np,466
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[18].generic.np,552
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[17].generic.np,0
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[16].generic.np,396
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[15].generic.np,524
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[14].generic.np,594
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[13].generic.np,399
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[12].generic.np,726
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[11].generic.np,620
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[10].generic.np,660
RandomWaypointMobility-SPD-A-13-20211130-20:07:33-15376,0,13,TARPNetwork.node[52].generic.np,307
RandomWaypointMobility-SPD-A-19-20211130-20:10:18-15376,0,19,TARPNetwork.node[59].generic.np,758
